Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2022-12-28,125.33940887451172,81.81999969482422,86.0199966430664,232.46873474121094,112.70999908447266,126.04000091552734,81.81999969482422,86.0199966430664,234.52999877929688,112.70999908447266,131.02999877929688,83.4800033569336,88.04000091552734,239.72000122070312,116.2699966430664,125.87000274658203,81.69000244140625,85.94000244140625,234.1699981689453,108.23999786376953,129.6699981689453,82.80000305175781,86.9800033569336,236.88999938964844,110.3499984741211,85438400,58228600,19523200,17457100,221070500
2022-12-29,128.8895721435547,84.18000030517578,88.44999694824219,238.8917694091797,121.81999969482422,129.61000061035156,84.18000030517578,88.44999694824219,241.00999450683594,121.81999969482422,130.47999572753906,84.55000305175781,88.8499984741211,241.9199981689453,123.56999969482422,127.7300033569336,82.55000305175781,86.61000061035156,235.64999389648438,117.5,127.98999786376953,82.87000274658203,86.62000274658203,235.64999389648438,120.38999938964844,75703700,54995900,23333500,19770700,221923300
2022-12-30,129.20777893066406,84.0,88.2300033569336,237.71221923828125,123.18000030517578,129.92999267578125,84.0,88.2300033569336,239.82000732421875,123.18000030517578,129.9499969482422,84.05000305175781,88.30000305175781,239.9600067138672,124.4800033569336,127.43000030517578,82.47000122070312,86.56999969482422,236.66000366210938,119.75,128.41000366210938,83.12000274658203,86.9800033569336,238.2100067138672,119.94999694824219,77034200,62401200,23986300,21938500,157777300
2023-01-03,124.37480163574219,85.81999969482422,89.12000274658203,237.47434997558594,108.0999984741211,125.06999969482422,85.81999969482422,89.12000274658203,239.5800018310547,108.0999984741211,130.89999389648438,86.95999908447266,91.05000305175781,245.75,118.80000305175781,124.16999816894531,84.20999908447266,88.5199966430664,237.39999389648438,104.63999938964844,130.27999877929688,85.45999908447266,89.58999633789062,243.0800018310547,118.47000122070312,112117500,76706000,28131200,25740000,231402800
2023-01-04,125.65763854980469,85.13999938964844,88.08000183105469,227.08645629882812,113.63999938964844,126.36000061035156,85.13999938964844,88.08000183105469,229.10000610351562,113.63999938964844,128.66000366210938,86.9800033569336,90.6500015258789,232.8699951171875,114.58999633789062,125.08000183105469,83.36000061035156,87.2699966430664,225.9600067138672,107.5199966430664,126.88999938964844,86.55000305175781,90.3499984741211,232.27999877929688,109.11000061035156,89113600,68885100,34854800,50623400,180389000
2023-01-05,124.32508850097656,83.12000274658203,86.19999694824219,220.3561248779297,110.33999633789062,125.0199966430664,83.12000274658203,86.19999694824219,222.30999755859375,110.33999633789062,127.7699966430664,85.41999816894531,87.56999969482422,227.5500030517578,111.75,124.76000213623047,83.06999969482422,85.9000015258789,221.75999450683594,107.16000366210938,127.12999725341797,85.33000183105469,87.47000122070312,227.1999969482422,110.51000213623047,80962700,67930800,27194400,39585600,157986300
2023-01-06,128.89952087402344,86.08000183105469,87.33999633789062,222.9530792236328,113.05999755859375,129.6199951171875,86.08000183105469,87.33999633789062,224.92999267578125,113.05999755859375,130.2899932861328,86.4000015258789,87.69000244140625,225.75999450683594,114.38999938964844,124.88999938964844,81.43000030517578,84.86000061035156,219.35000610351562,101.80999755859375,126.01000213623047,83.02999877929688,86.79000091552734,223.0,103.0,87754700,83303400,41381500,43613600,220911100
2023-01-09,129.4265594482422,87.36000061035156,88.0199966430664,225.12384033203125,119.7699966430664,130.14999389648438,87.36000061035156,88.0199966430664,227.1199951171875,119.7699966430664,133.41000366210938,89.4800033569336,90.05000305175781,231.24000549316406,123.5199966430664,129.88999938964844,87.08000183105469,87.86000061035156,226.41000366210938,117.11000061035156,130.47000122070312,87.45999908447266,88.36000061035156,226.4499969482422,118.95999908447266,70790800,65266100,29003900,27369800,190284000
2023-01-10,130.0033416748047,89.87000274658203,88.41999816894531,226.83863830566406,118.8499984741211,130.72999572753906,89.87000274658203,88.41999816894531,228.85000610351562,118.8499984741211,131.25999450683594,90.19000244140625,88.66999816894531,231.30999755859375,122.76000213623047,128.1199951171875,87.29000091552734,85.83000183105469,227.3300018310547,114.91999816894531,130.25999450683594,87.56999969482422,85.9800033569336,227.75999450683594,121.06999969482422,63896200,67756600,30467800,27033900,167642500
2023-01-11,132.7480010986328,95.08999633789062,91.5199966430664,233.6978302001953,123.22000122070312,133.49000549316406,95.08999633789062,91.5199966430664,235.77000427246094,123.22000122070312,133.50999450683594,95.26000213623047,91.5999984741211,235.9499969482422,125.94999694824219,130.4600067138672,90.93000030517578,89.01000213623047,231.11000061035156,120.51000213623047,131.25,90.93000030517578,89.18000030517578,231.2899932861328,122.08999633789062,69458900,103126200,26862000,28669300,183810800
2023-01-12,132.66844177246094,95.2699966430664,91.12999725341797,236.4137420654297,123.55999755859375,133.41000366210938,95.2699966430664,91.12999725341797,238.50999450683594,123.55999755859375,134.25999450683594,97.19000244140625,91.87000274658203,239.89999389648438,124.12999725341797,131.44000244140625,93.5,89.75,233.55999755859375,117.0,133.8800048828125,96.93000030517578,91.4800033569336,235.25999450683594,122.55999755859375,71379600,85254800,30258100,27269500,169400900
2023-01-13,134.0109405517578,98.12000274658203,92.12000274658203,237.12741088867188,122.4000015258789,134.75999450683594,98.12000274658203,92.12000274658203,239.22999572753906,122.4000015258789,134.9199981689453,98.37000274658203,92.19000244140625,239.3699951171875,122.62999725341797,131.66000366210938,94.12000274658203,90.12999725341797,234.9199981689453,115.5999984741211,132.02999877929688,94.18000030517578,90.8499984741211,237.0,116.55000305175781,57809700,85549400,26329200,21333300,180714100
2023-01-17,135.1843719482422,96.05000305175781,91.29000091552734,238.23757934570312,131.49000549316406,135.94000244140625,96.05000305175781,91.29000091552734,240.35000610351562,131.49000549316406,137.2899932861328,98.88999938964844,92.25,240.91000366210938,131.6999969482422,134.1300048828125,95.7300033569336,90.05000305175781,237.08999633789062,125.0199966430664,134.8300018310547,98.68000030517578,92.05999755859375,237.97000122070312,125.69999694824219,63646600,72755000,32602400,29831300,186477000
2023-01-18,134.4584503173828,95.45999908447266,91.12000274658203,233.73745727539062,128.77999877929688,135.2100067138672,95.45999908447266,91.12000274658203,235.80999755859375,128.77999877929688,138.61000061035156,99.31999969482422,92.80000305175781,242.3800048828125,136.67999267578125,135.02999877929688,95.37999725341797,90.63999938964844,235.52000427246094,127.01000213623047,136.82000732421875,97.25,92.13999938964844,241.57000732421875,136.55999755859375,69672800,79570400,29116700,30028700,195680300
2023-01-19,134.5181121826172,93.68000030517578,93.05000305175781,229.89157104492188,127.16999816894531,135.27000427246094,93.68000030517578,93.05000305175781,231.92999267578125,127.16999816894531,136.25,95.44000244140625,93.61000061035156,235.52000427246094,129.99000549316406,133.77000427246094,92.86000061035156,90.62999725341797,230.67999267578125,124.30999755859375,134.0800018310547,94.73999786376953,90.72000122070312,233.77999877929688,127.26000213623047,58280400,69002700,37000400,28623000,170291900
2023-01-20,137.10365295410156,97.25,98.0199966430664,238.1087188720703,133.4199981689453,137.8699951171875,97.25,98.0199966430664,240.22000122070312,133.4199981689453,138.02000427246094,97.3499984741211,98.30000305175781,240.74000549316406,133.50999450683594,134.22000122070312,93.19999694824219,95.0199966430664,234.50999450683594,127.3499984741211,135.27999877929688,93.86000061035156,95.0999984741211,234.86000061035156,128.67999267578125,80223600,67481500,63191100,35389800,138858100
2023-01-23,140.3256378173828,97.5199966430664,99.79000091552734,240.44798278808594,143.75,141.11000061035156,97.5199966430664,99.79000091552734,242.5800018310547,143.75,143.32000732421875,97.77999877929688,100.04000091552734,245.1699981689453,145.3800048828125,137.89999389648438,95.86000061035156,97.5,239.64999389648438,134.27000427246094,138.1199951171875,97.55999755859375,97.94999694824219,241.10000610351562,135.8699951171875,81760300,76501100,40005100,31934000,203119200
2023-01-24,141.7377471923828,96.31999969482422,97.69999694824219,239.9127197265625,143.88999938964844,142.52999877929688,96.31999969482422,97.69999694824219,242.0399932861328,143.88999938964844,143.16000366210938,98.08999633789062,99.61000061035156,243.9499969482422,146.5,140.3000030517578,96.0,97.19999694824219,240.44000244140625,141.10000610351562,140.30999755859375,96.93000030517578,98.0999984741211,242.5,143.0,66435100,66929500,33078500,40234400,158699100
2023-01-25,141.0714569091797,97.18000030517578,95.22000122070312,238.4952850341797,144.42999267578125,141.86000061035156,97.18000030517578,95.22000122070312,240.61000061035156,144.42999267578125,142.42999267578125,97.23999786376953,96.16000366210938,243.3000030517578,146.41000366210938,138.80999755859375,91.5199966430664,93.76000213623047,230.89999389648438,138.07000732421875,140.88999938964844,92.55999755859375,95.56999969482422,234.47999572753906,141.91000366210938,65799300,94261600,42330000,66526600,192734300
2023-01-26,143.15982055664062,99.22000122070312,97.5199966430664,245.82034301757812,160.27000427246094,143.9600067138672,99.22000122070312,97.5199966430664,248.0,160.27000427246094,144.25,99.48999786376953,97.56999969482422,248.30999755859375,161.4199981689453,141.89999389648438,96.91999816894531,95.37999725341797,242.0,154.75999450683594,143.1699981689453,98.23999786376953,96.5,243.64999389648438,159.97000122070312,54105100,68523600,30114000,33454500,234815100
2023-01-27,145.11883544921875,102.23999786376953,99.37000274658203,245.97894287109375,177.89999389648438,145.92999267578125,102.23999786376953,99.37000274658203,248.16000366210938,177.89999389648438,147.22999572753906,103.48999786376953,100.31999969482422,249.8300018310547,180.67999267578125,143.0800018310547,99.52999877929688,97.30999755859375,246.8300018310547,161.1699981689453,143.16000366210938,99.52999877929688,97.30999755859375,248.99000549316406,162.42999267578125,70555800,87775600,33879800,26498900,306590600
2023-01-30,142.20513916015625,100.55000305175781,96.94000244140625,240.5768280029297,166.66000366210938,143.0,100.55000305175781,96.94000244140625,242.7100067138672,166.66000366210938,145.5500030517578,101.73999786376953,98.29000091552734,245.60000610351562,179.77000427246094,142.85000610351562,99.01000213623047,96.4000015258789,242.1999969482422,166.5,144.9600067138672,101.08999633789062,97.4800033569336,244.50999450683594,178.0500030517578,64015300,70691900,27226200,25867400,230878800
2023-01-31,143.4879608154297,103.12999725341797,98.83999633789062,245.6320037841797,173.22000122070312,144.2899932861328,103.12999725341797,98.83999633789062,247.80999755859375,173.22000122070312,144.33999633789062,103.3499984741211,98.87999725341797,247.9499969482422,174.3000030517578,142.27999877929688,101.13999938964844,96.81999969482422,242.9499969482422,162.77999877929688,142.6999969482422,101.16000366210938,96.87000274658203,243.4499969482422,164.57000732421875,65874500,66527300,29870700,26541100,196813500
2023-02-01,144.62161254882812,105.1500015258789,100.43000030517578,250.52857971191406,181.41000366210938,145.42999267578125,105.1500015258789,100.43000030517578,252.75,181.41000366210938,146.61000061035156,106.23999786376953,101.19000244140625,255.17999267578125,183.80999755859375,141.32000732421875,101.23999786376953,97.58000183105469,245.47000122070312,169.92999267578125,143.97000122070312,102.52999877929688,98.70999908447266,248.0,173.88999938964844,77663600,80450100,35531100,31259900,213806300
2023-02-02,149.98167419433594,112.91000366210938,107.73999786376953,262.2744445800781,188.27000427246094,150.82000732421875,112.91000366210938,107.73999786376953,264.6000061035156,188.27000427246094,151.17999267578125,114.0,107.8499984741211,264.69000244140625,196.75,148.1699981689453,108.87999725341797,105.61000061035156,257.25,182.61000061035156,148.89999389648438,110.25,105.80000305175781,258.82000732421875,187.3300018310547,118339000,158154200,69883800,39940400,217448300
2023-02-03,153.64122009277344,103.38999938964844,104.77999877929688,256.079345703125,189.97999572753906,154.5,103.38999938964844,104.77999877929688,258.3500061035156,189.97999572753906,157.3800048828125,108.77999877929688,107.80999755859375,264.20001220703125,199.0,147.8300018310547,102.5199966430664,102.58000183105469,257.1000061035156,183.69000244140625,148.02999877929688,105.26000213623047,102.93000030517578,259.5400085449219,183.9499969482422,154357300,144374800,65309300,29077300,232662000
2023-02-06,150.88662719726562,102.18000030517578,102.9000015258789,254.51324462890625,194.75999450683594,151.72999572753906,102.18000030517578,102.9000015258789,256.7699890136719,194.75999450683594,153.10000610351562,103.94999694824219,104.36000061035156,258.29998779296875,198.1699981689453,150.77999877929688,100.6500015258789,101.87999725341797,254.77999877929688,189.9199981689453,152.57000732421875,102.93000030517578,102.4000015258789,257.44000244140625,193.00999450683594,69858300,81945200,31999600,22518000,186188100
2023-02-07,153.79039001464844,102.11000061035156,107.63999938964844,265.2084045410156,196.80999755859375,154.64999389648438,102.11000061035156,107.63999938964844,267.55999755859375,196.80999755859375,155.22999572753906,102.41000366210938,108.18000030517578,268.7699890136719,197.5,150.63999938964844,98.08000183105469,103.12000274658203,260.0799865722656,189.5500030517578,150.63999938964844,101.16999816894531,103.22000122070312,260.5299987792969,196.42999267578125,83322600,119501300,49010200,50841400,186010300
2023-02-08,151.0755615234375,100.05000305175781,99.37000274658203,264.3857116699219,201.2899932861328,151.9199981689453,100.05000305175781,99.37000274658203,266.7300109863281,201.2899932861328,154.5800018310547,102.66999816894531,103.13999938964844,276.760009765625,203.0,151.1699981689453,98.77999877929688,98.04000091552734,266.2099914550781,194.30999755859375,153.8800048828125,102.04000091552734,102.05000305175781,273.20001220703125,196.10000610351562,64120100,75878300,94743500,54686000,180673600
2023-02-09,150.03138732910156,98.23999786376953,95.01000213623047,261.30303955078125,207.32000732421875,150.8699951171875,98.23999786376953,95.01000213623047,263.6199951171875,207.32000732421875,154.3300018310547,101.77999877929688,100.02999877929688,273.9800109863281,214.0,150.4199981689453,97.56999969482422,93.62999725341797,262.79998779296875,204.77000427246094,153.77999877929688,101.31999969482422,100.0,273.79998779296875,207.77999877929688,56007100,64622500,119455000,42375100,215431400
2023-02-10,150.39990234375,97.61000061035156,94.56999969482422,260.78759765625,196.88999938964844,151.00999450683594,97.61000061035156,94.56999969482422,263.1000061035156,196.88999938964844,151.33999633789062,98.81999969482422,96.75,264.0899963378906,206.1999969482422,149.22000122070312,96.2300033569336,94.25,260.6600036621094,192.88999938964844,149.4600067138672,97.55999755859375,95.44999694824219,261.5299987792969,202.22999572753906,57450700,52740100,54980700,25818500,204754100
2023-02-13,153.2284393310547,99.54000091552734,94.61000061035156,268.93536376953125,194.63999938964844,153.85000610351562,99.54000091552734,94.61000061035156,271.32000732421875,194.63999938964844,154.25999450683594,99.68000030517578,95.19999694824219,274.6000061035156,196.3000030517578,150.9199981689453,96.91000366210938,93.83999633789062,267.1499938964844,187.61000061035156,150.9499969482422,97.8499984741211,94.73999786376953,267.6400146484375,194.4199981689453,62199000,52841500,50076100,44630900,172475500
2023-02-14,152.5810546875,99.69999694824219,94.68000030517578,269.7779235839844,209.25,153.1999969482422,99.69999694824219,94.68000030517578,272.1700134277344,209.25,153.77000427246094,100.91999816894531,94.8499984741211,274.9700012207031,209.82000732421875,150.86000061035156,97.5199966430664,92.26000213623047,269.2799987792969,189.44000244140625,152.1199951171875,98.41000366210938,94.43000030517578,272.6700134277344,191.94000244140625,61707600,56202900,54726100,37047900,216455700
2023-02-15,154.70245361328125,101.16000366210938,96.94000244140625,267.6216125488281,214.24000549316406,155.3300018310547,101.16000366210938,96.94000244140625,269.32000732421875,214.24000549316406,155.5,101.16999816894531,97.12000274658203,270.7300109863281,214.66000366210938,152.8800048828125,98.44999694824219,94.1500015258789,266.17999267578125,206.11000061035156,153.11000061035156,99.08999633789062,94.48999786376953,268.32000732421875,211.75999450683594,65573800,47957600,50169000,28922400,181006400
2023-02-16,153.08900451660156,98.1500015258789,95.51000213623047,260.4967956542969,202.0399932861328,153.7100067138672,98.1500015258789,95.51000213623047,262.1499938964844,202.0399932861328,156.3300018310547,100.62999725341797,97.68000030517578,266.739990234375,217.64999389648438,153.35000610351562,98.0999984741211,94.73999786376953,261.8999938964844,201.83999633789062,153.50999450683594,99.20999908447266,95.37000274658203,264.0199890136719,210.77999877929688,68167900,56339200,42462600,29603600,229586500
2023-02-17,151.93368530273438,97.19999694824219,94.3499984741211,256.4325866699219,208.30999755859375,152.5500030517578,97.19999694824219,94.3499984741211,258.05999755859375,208.30999755859375,153.0,97.94000244140625,95.55999755859375,260.0899963378906,208.44000244140625,150.85000610351562,95.6500015258789,93.20999908447266,256.0,197.5,152.35000610351562,97.80000305175781,94.8499984741211,259.3900146484375,199.99000549316406,59144100,60029400,34284100,30000100,213738500
2023-02-21,147.880126953125,94.58000183105469,91.79000091552734,251.0765838623047,197.3699951171875,148.47999572753906,94.58000183105469,91.79000091552734,252.6699981689453,197.3699951171875,151.3000030517578,95.61000061035156,93.0999984741211,255.49000549316406,209.7100067138672,148.41000366210938,94.2699966430664,91.72000122070312,251.58999633789062,197.22000122070312,150.1999969482422,95.33999633789062,93.0,254.47999572753906,204.99000549316406,58867200,56580400,33629300,28397400,180018600
2023-02-22,148.3083953857422,95.79000091552734,91.6500015258789,249.9239044189453,200.86000061035156,148.91000366210938,95.79000091552734,91.6500015258789,251.50999450683594,200.86000061035156,149.9499969482422,97.01000213623047,92.11000061035156,254.33999633789062,201.99000549316406,147.16000366210938,94.80000305175781,90.61000061035156,250.33999633789062,191.77999877929688,148.8699951171875,95.0999984741211,91.69999694824219,254.08999633789062,197.92999267578125,51011300,59534100,30884000,22491100,191828500
2023-02-23,148.79641723632812,95.81999969482422,90.88999938964844,253.16334533691406,202.07000732421875,149.39999389648438,95.81999969482422,90.88999938964844,254.77000427246094,202.07000732421875,150.33999633789062,96.43000030517578,91.94000244140625,256.8399963378906,205.13999938964844,147.24000549316406,93.66999816894531,89.76000213623047,250.47999572753906,196.3300018310547,150.08999633789062,96.12000274658203,91.91999816894531,255.55999755859375,203.91000366210938,48394200,48467000,41206400,29219100,146360000
2023-02-24,146.11727905273438,93.5,89.12999725341797,247.64834594726562,196.8800048828125,146.7100067138672,93.5,89.12999725341797,249.22000122070312,196.8800048828125,147.19000244140625,94.13999938964844,89.88999938964844,251.0,197.6699981689453,145.72000122070312,92.31999969482422,88.58000183105469,248.10000610351562,192.8000030517578,147.11000061035156,93.52999877929688,89.44000244140625,249.9600067138672,196.3300018310547,55469600,57053800,36585100,24990900,142228100
2023-02-27,147.3223876953125,93.76000213623047,89.87000274658203,248.58242797851562,207.6300048828125,147.9199981689453,93.76000213623047,89.87000274658203,250.16000366210938,207.6300048828125,149.1699981689453,94.77999877929688,90.16000366210938,252.82000732421875,209.4199981689453,147.4499969482422,93.13999938964844,89.33999633789062,249.38999938964844,201.25999450683594,147.7100067138672,94.27999877929688,89.87000274658203,252.4600067138672,202.02999877929688,44998500,47470300,27502300,21190000,161028300
2023-02-28,146.814453125,94.2300033569336,90.05999755859375,247.84707641601562,205.7100067138672,147.41000366210938,94.2300033569336,90.05999755859375,249.4199981689453,205.7100067138672,149.0800018310547,94.69000244140625,91.2300033569336,251.49000549316406,211.22999572753906,146.8300018310547,92.91999816894531,89.31999969482422,248.72999572753906,203.75,147.0500030517578,93.13999938964844,89.33000183105469,249.07000732421875,210.58999633789062,50547000,43959300,30142000,22491000,153144900
2023-03-01,144.72293090820312,92.16999816894531,90.36000061035156,244.71694946289062,202.77000427246094,145.30999755859375,92.16999816894531,90.36000061035156,246.27000427246094,202.77000427246094,147.22999572753906,94.68000030517578,91.02999877929688,250.92999267578125,207.1999969482422,145.00999450683594,91.58999633789062,89.66999816894531,245.7899932861328,198.52000427246094,146.8300018310547,93.87000274658203,89.9800033569336,250.75999450683594,206.2100067138672,55479000,52299500,31111200,27565300,156852800
2023-03-02,145.3205108642578,92.12999725341797,92.0,249.52642822265625,190.89999389648438,145.91000366210938,92.12999725341797,92.0,251.11000061035156,190.89999389648438,146.7100067138672,92.2300033569336,92.27999877929688,251.39999389648438,193.75,143.89999389648438,90.38999938964844,89.58999633789062,245.61000061035156,186.00999450683594,144.3800048828125,91.41000366210938,89.66000366210938,246.5500030517578,186.74000549316406,52238100,55509400,32204400,24808200,181500700
2023-03-03,150.41981506347656,94.9000015258789,93.6500015258789,253.68006896972656,197.7899932861328,151.02999877929688,94.9000015258789,93.6500015258789,255.2899932861328,197.7899932861328,151.11000061035156,94.94000244140625,93.7300033569336,255.6199951171875,200.47999572753906,147.3300018310547,92.66000366210938,92.44999694824219,251.38999938964844,192.8800048828125,148.0399932861328,92.73999786376953,92.4800033569336,252.19000244140625,194.8000030517578,70732300,55759600,35160100,30760100,154193300
2023-03-06,153.20851135253906,93.75,95.12999725341797,255.25010681152344,193.80999755859375,153.8300018310547,93.75,95.12999725341797,256.8699951171875,193.80999755859375,156.3000030517578,96.55000305175781,95.97000122070312,260.1199951171875,198.60000610351562,153.4600067138672,93.73999786376953,94.0,255.97999572753906,192.3000030517578,153.7899932861328,95.19000244140625,94.0199966430664,256.42999267578125,198.5399932861328,87558000,52112400,32639300,24109800,128100100
2023-03-07,150.98753356933594,93.55000305175781,93.86000061035156,252.5472412109375,187.7100067138672,151.60000610351562,93.55000305175781,93.86000061035156,254.14999389648438,187.7100067138672,154.02999877929688,95.08999633789062,95.66999816894531,257.69000244140625,194.1999969482422,151.1300048828125,92.77999877929688,93.52999877929688,253.38999938964844,186.10000610351562,153.6999969482422,94.05999755859375,94.9800033569336,256.29998779296875,191.3800048828125,56182000,49100700,27835500,21473200,148125800
2023-03-08,152.2523956298828,93.91999816894531,94.25,252.10008239746094,182.0,152.8699951171875,93.91999816894531,94.25,253.6999969482422,182.0,153.47000122070312,94.16999816894531,95.95999908447266,254.5399932861328,186.5,151.8300018310547,92.18000030517578,94.0,250.80999755859375,180.0,152.80999755859375,93.5999984741211,94.12000274658203,254.0399932861328,185.0399932861328,47204800,44899100,34103300,17340200,151897800
2023-03-09,149.98159790039062,92.25,92.31999969482422,250.7288055419922,172.9199981689453,150.58999633789062,92.25,92.31999969482422,252.32000732421875,172.9199981689453,154.5399932861328,96.20999908447266,95.52999877929688,259.55999755859375,185.17999267578125,150.22999572753906,92.18000030517578,91.9000015258789,251.5800018310547,172.50999450683594,153.55999755859375,93.68000030517578,94.05000305175781,255.82000732421875,180.25,53833600,56218700,28813500,26653400,170023800
2023-03-10,147.90003967285156,90.7300033569336,90.62999725341797,247.02230834960938,173.44000244140625,148.5,90.7300033569336,90.62999725341797,248.58999633789062,173.44000244140625,150.94000244140625,93.56999969482422,92.79000091552734,252.7899932861328,178.2899932861328,147.61000061035156,90.25,90.4000015258789,247.60000610351562,168.44000244140625,150.2100067138672,92.66999816894531,92.16999816894531,251.0800018310547,175.1300048828125,68572400,69827500,35941000,28333900,191488900
2023-03-13,149.86207580566406,92.43000030517578,91.11000061035156,252.31871032714844,174.47999572753906,150.47000122070312,92.43000030517578,91.11000061035156,253.9199981689453,174.47999572753906,153.13999938964844,94.0199966430664,92.56999969482422,257.9100036621094,177.35000610351562,147.6999969482422,88.12000274658203,89.41999816894531,245.72999572753906,163.91000366210938,147.80999755859375,89.97000122070312,90.08999633789062,247.39999389648438,167.4600067138672,84457100,72397100,37335600,33339700,167790300
2023-03-14,151.97352600097656,94.87999725341797,93.97000122070312,259.1453857421875,183.25999450683594,152.58999633789062,94.87999725341797,93.97000122070312,260.7900085449219,183.25999450683594,153.39999389648438,95.06999969482422,94.36000061035156,261.07000732421875,183.8000030517578,150.10000610351562,92.70999908447266,92.44000244140625,255.86000061035156,177.13999938964844,151.27999877929688,93.83000183105469,92.55999755859375,256.75,177.30999755859375,73695900,60912700,36050200,33620300,143717900
2023-03-15,152.3719024658203,96.19999694824219,96.11000061035156,263.76605224609375,180.4499969482422,152.99000549316406,96.19999694824219,96.11000061035156,265.44000244140625,180.4499969482422,153.25,96.66999816894531,96.93000030517578,266.4800109863281,182.33999633789062,149.9199981689453,93.06999969482422,92.63999938964844,259.2099914550781,176.02999877929688,151.19000244140625,93.22000122070312,93.22000122070312,259.9800109863281,180.8000030517578,77167900,70731800,50622100,46028000,145995600
2023-03-16,155.22035217285156,100.04000091552734,100.31999969482422,274.4582214355469,184.1300048828125,155.85000610351562,100.04000091552734,100.31999969482422,276.20001220703125,184.1300048828125,156.4600067138672,100.98999786376953,101.19000244140625,276.55999755859375,185.80999755859375,151.63999938964844,95.61000061035156,95.5,263.2799987792969,178.83999633789062,152.16000366210938,95.75,96.19999694824219,265.2099914550781,180.3699951171875,76161100,84446900,65492000,54768800,121136800
2023-03-17,154.373779296875,98.94999694824219,101.62000274658203,277.6678466796875,180.1300048828125,155.0,98.94999694824219,101.62000274658203,279.42999267578125,180.1300048828125,156.74000549316406,100.66000366210938,102.83999633789062,283.3299865722656,186.22000122070312,154.27999877929688,97.45999908447266,100.0999984741211,276.32000732421875,177.3300018310547,156.0800018310547,99.79000091552734,100.26000213623047,278.260009765625,184.52000427246094,98944600,87300200,61028500,69527400,133197100
2023-03-20,156.76409912109375,97.70999908447266,101.22000122070312,270.51324462890625,183.25,157.39999389648438,97.70999908447266,101.22000122070312,272.2300109863281,183.25,157.82000732421875,98.4800033569336,101.75,277.4800109863281,186.44000244140625,154.14999389648438,95.69999694824219,99.87000274658203,269.8500061035156,176.35000610351562,155.07000732421875,98.41000366210938,100.12000274658203,276.9800109863281,178.0800018310547,73641400,62388900,32960400,43466600,129684400
2023-03-21,158.63648986816406,100.61000061035156,104.91999816894531,272.0534362792969,197.5800018310547,159.27999877929688,100.61000061035156,104.91999816894531,273.7799987792969,197.5800018310547,159.39999389648438,100.8499984741211,105.0999984741211,275.0,198.0,156.5399932861328,98.0,101.22000122070312,269.5199890136719,188.0399932861328,157.32000732421875,98.13999938964844,101.25,274.8800048828125,188.27999877929688,73938300,58597300,42110300,34558700,153391400
2023-03-22,157.19236755371094,98.69999694824219,103.37000274658203,270.5728759765625,191.14999389648438,157.8300018310547,98.69999694824219,103.37000274658203,272.2900085449219,191.14999389648438,162.13999938964844,102.0999984741211,106.58999633789062,281.0400085449219,200.66000366210938,157.80999755859375,98.61000061035156,103.33000183105469,272.17999267578125,190.9499969482422,159.3000030517578,100.44999694824219,104.2699966430664,273.3999938964844,199.3000030517578,75701800,57475400,43427400,34873300,150376400
2023-03-23,158.28790283203125,98.70999908447266,105.5999984741211,275.90899658203125,192.22000122070312,158.92999267578125,98.70999908447266,105.5999984741211,277.6600036621094,192.22000122070312,161.5500030517578,101.05999755859375,106.30000305175781,281.05999755859375,199.30999755859375,157.67999267578125,97.62000274658203,104.45999908447266,275.20001220703125,188.64999389648438,158.8300018310547,100.43000030517578,105.05999755859375,277.94000244140625,195.25999450683594,67622100,57559300,40797800,36610900,144193900
2023-03-24,159.60256958007812,98.12999725341797,105.44000244140625,278.8006591796875,190.41000366210938,160.25,98.12999725341797,105.44000244140625,280.57000732421875,190.41000366210938,160.33999633789062,98.30000305175781,105.48999786376953,280.6300048828125,192.36000061035156,157.85000610351562,96.4000015258789,103.83999633789062,275.2799987792969,187.14999389648438,158.86000061035156,98.06999969482422,104.98999786376953,277.239990234375,191.64999389648438,59196500,56095400,30393300,28172000,116312400
2023-03-27,157.64053344726562,98.04000091552734,102.45999908447266,274.6370849609375,191.80999755859375,158.27999877929688,98.04000091552734,102.45999908447266,276.3800048828125,191.80999755859375,160.77000427246094,99.33999633789062,104.76000213623047,281.4599914550781,197.38999938964844,157.8699951171875,97.08000183105469,101.93000030517578,275.5199890136719,189.94000244140625,159.94000244140625,99.06999969482422,104.62000274658203,280.5,194.4199981689453,52390300,46721300,31120900,26840200,120851600
2023-03-28,157.01307678222656,97.23999786376953,101.02999877929688,273.4943542480469,189.19000244140625,157.64999389648438,97.23999786376953,101.02999877929688,275.2300109863281,189.19000244140625,158.49000549316406,98.44000244140625,102.44999694824219,276.1400146484375,192.35000610351562,155.97999572753906,96.29000091552734,99.73999786376953,272.04998779296875,185.42999267578125,157.97000122070312,98.11000061035156,102.44000244140625,275.7900085449219,192.0,45992200,38720100,32057900,21878600,98654600
